Locality,RestaurantName,Address,Category,CostForTwo,Cuisines,Ratings,votes,Latitude,Longitude
Tonk Road,Bread Crumbs,"20, Green Nagar, Durgapura, Tonk Road, Jaipur",[],₹300,"['North Indian', 'Continental']",3.1,7,26.8478277,75.79008100000001
Tonk Road,Jai Bhairav Cafe & Restaurant,"Near Bherav Circle, Kubha Marg, Pratap Nagar, Sector 11, Tonk Road, Jaipur",['Quick Bites'],₹300,"['North Indian', 'Fast Food', 'Chinese']",3.3,11,26.7985471,75.8127538
Tonk Road,Jodhana Dal Bati,"Plot 227, Mahaveer Nagar, Sanganer, Near Tonk Road, Jaipur",['Quick Bites'],₹150,['Rajasthani'],3.1,7,26.2389469,73.02430939999999
Tonk Road,Red Chilli Food Court,"402, Vasundhara Colony, Gopalpura Mod, Near Bhandari Hospital, Tonk Road, Jaipur",['Quick Bites'],₹300,['North Indian'],3.1,9,26.8636174,75.79389619999999
Tonk Road,Eatosa,"A-239, Triveni Nagar, Gopalpura Bypass, Tonk Road, Jaipur",['Quick Bites'],₹400,"['Fast Food', 'North Indian']",2.9,9,26.863579,75.780495
Tonk Road,Chinese Hunger Adda,"Sabzi Bazar, Sector-29, Tonk Road, Jaipur",['Quick Bites'],₹400,['Chinese'],2.8,7,26.8164697,75.8318065
Tonk Road,Bunty Daa Dhaba,"629 D, Lane 12, Barkat Nagar, Tonk Phatak, Tonk Road, Jaipur",['Dhaba'],₹250,['North Indian'],3.1,11,26.8780989,75.7905193
Tonk Road,Monty's Ice Cream Corner,"64/680, Sector 6, Behind Gulab Vihar, Sheopur Road, Pratap Nagar, Jaipur",['Dessert Parlor'],₹100,"['Ice Cream', 'Desserts']",3.1,7,26.8117787,75.8109175
Tonk Road,R.S Sweet Caterers,"Shop 16, Shiv Shakti Nagar, Watika Road, Shree Ram Ki Nangal, Sanganer, Tonk Road, Jaipur",['Sweet Shop'],₹200,"['Mithai', 'Street Food']",2.9,8,26.914548,75.809456
Tonk Road,Foodies Aadda,"Haldi Ghati Marg, Bus Stand, Pratap Nagar, Near Tonk Road, Jaipur",[],₹550,['Fast Food'],2.9,8,26.8078585,75.82284419999999
Tonk Road,Raj Amritsari Naan,"Near Global Institute of Technology, Sitapura, Tonk Road, Jaipur",['Quick Bites'],₹150,['North Indian'],3.0,9,26.7877514,75.8325909
Tonk Road,Paratha Wala & Restaurant,"68/98, Sector 6, Haldighati Marg, Pratap Nagar, Near Tonk Road, Jaipur",['Quick Bites'],₹300,['North Indian'],3.2,11,26.7984307,75.8128574
Tonk Road,Sahu Gajak Bhandar,"Plot 1-3, Scheme 3, Pratap Nagar, Near Kamal & Company, Tonk Road, Jaipur",['Sweet Shop'],₹100,"['Mithai', 'Beverages', 'Ice Cream']",3.0,9,26.868276,75.7970129
Tonk Road,Sizzling Bites,"P 19 & 23, Scheme Vinayak Vihar, Durgapura, Tonk Road, Jaipur",['Quick Bites'],₹200,"['North Indian', 'Biryani', 'Fast Food']",3.2,4,26.8509254,75.79158249999999
Tonk Road,Khursheed Hotel,"Opposite Jama Masjid, Kagzi Colony, Sanganer, Jaipur",['Quick Bites'],₹150,"['Roast Chicken', 'North Indian']",2.7,11,26.8112278,75.7856571
Tonk Road,Andhra Vilas Biryani,"Shop 89 & 90, Near Bambala Puliya, Krishna Vihar, Tonk Road, Jaipur",[],₹400,['Biryani'],2.8,4,26.7957385,75.8141643
Tonk Road,Ehsaas - Pride Amber Vilas,"Pride Amber Vilas, 12 Mile, Vatika Mod, Tonk Road, Jaipur",['Bar'],"₹2,400",['Finger Food'],3.1,8,26.7682058,75.8364793
Tonk Road,The South Aqua Park,"Goner Road, Patel Nagar, Sitapur, Opposite Chokhi Dhani, Tonk Road, Jaipur",['Casual Dining'],₹500,"['North Indian', 'South Indian']",2.8,9,26.7666339,75.8415205
Tonk Road,Gupta Thali House,"101/138, Sector 10, Near Madhuvan Guest House, Pratap Nagar, Tonk Road, Jaipur",['Quick Bites'],₹300,"['North Indian', 'Rajasthani']",3.1,10,26.7982707,75.8193749
Tonk Road,Golden Festa Bakery,"172/272, Sector -17, Pratap Nagar, Tonk Road, Jaipur","['Bakery', 'Quick Bites']",₹200,"['Bakery', 'Fast Food']",3.1,9,26.8080098,75.8327071
Tonk Road,Mara Mari,"Shop 3, Mansinghpura, Opposite Gandhi Nagar Railway Station, Tonk Road, Jaipur",['Beverage Shop'],₹100,"['Beverages', 'Juices']",NEW,9,26.871786,75.79720999999999
Tonk Road,Tasty Food Restaurant,"A-28, JDA Shopping Centre, Bajaj Nagar, Tonk Road, Jaipur",[],₹300,['North Indian'],3.0,12,26.8772846,75.8013658
Tonk Road,Ajmer Ki Prassidh Kari Kachori,"Plot C44, Dalda Factory Road, Maharani Farm, Gayatri Nagar A, Durgapura, Tonk Road, Jaipur",['Quick Bites'],₹150,['Street Food'],2.8,10,26.8528597,75.7799826
Tonk Road,Hot Pizza Country,"SP 31, Sector 16, Shopping Complex, Near Knak Medical, Tonk Road, Jaipur",['Quick Bites'],₹300,"['Pizza', 'Fast Food', 'Beverages']",3.1,No-Votes,26.831362,75.7941379
Tonk Road,Gaalav Kitchen,"Shop -1, Kendriya Vihar 2, Near Jeevan Rekha Hospital, Jagatpura, Tonk Road, Jaipur",[],₹400,"['Chinese', 'North Indian']",3.0,9,26.7953996,75.8712783
Tonk Road,Good Morning Cafe,"Near Triveni Pulia, Triveni Nagar, Mahesh Nagar, Tonk Road, Jaipur",['Quick Bites'],₹700,"['Pizza', 'Fast Food', 'Chinese']",3.0,8,26.831362,75.7941379
Tonk Road,Krishna Sweets,"7-8, Durgapura, Tonk Road, Jaipur",['Sweet Shop'],₹100,"['Mithai', 'Street Food']",2.9,8,26.850674,75.79427969999999
Tonk Road,The Brotherhood Cafe & Restaurant,"94/95, Kumbha Marg, Sector 8, Pratap Nagar Sanganer, Tonk Road, Jaipur",['Quick Bites'],₹400,"['North Indian', 'Chinese', 'Fast Food', 'Beverages']",2.9,4,26.7967468,75.8191216
Tonk Road,Manish Pan Bhandar,"Opposite Pinjarole Goshala, Pratap Nagar, Tonk Road, Jaipur",['Paan Shop'],₹150,['Paan'],3.0,7,26.8109388,75.8033071
Tonk Road,Shekhawati Pavitra Bhojnalaya,"52, Lane 3, Kailash Puri Colony, Milap Nagar, Tonk Road, Jaipur",['Quick Bites'],₹200,['North Indian'],3.1,10,26.840881,75.810204
Tonk Road,12 Miles,"Opposite Choki Dhani, Tonk Road, Jaipur",['Quick Bites'],₹450,"['North Indian', 'Mughlai']",3.1,10,26.7662832,75.8368514
Tonk Road,Egg Spicy,"A1, Telephone Colony, Tonk Phatak, Tonk Road, Jaipur",['Quick Bites'],₹150,"['Fast Food', 'Pizza', 'North Indian']",3.0,8,26.8763196,75.7979873
Tonk Road,Gabru,"Shop 3, 86/20, Ground Floor, Pratap Nagar, Tonk Road, Jaipur",['Quick Bites'],₹150,"['Chinese', 'Fast Food', 'Beverages']",3.2,6,26.8024064,75.8093079
Tonk Road,Caffeine Dose,"Shop 6, Muktanand Nagar, Gopalpura Mode, Opposite Tata Motors, Tonk Road, Jaipur",['Quick Bites'],₹200,"['Fast Food', 'Beverages']",3.1,5,26.8628951,75.7923167
Tonk Road,Shiv Shankar Dudh Dahi Misthan Bhandar,"33/133, Sector 3, Pratap Nagar, Jaipur",['Sweet Shop'],₹200,['Mithai'],3.0,10,26.8056462,75.8025492
Tonk Road,Kesar Kyari - The Bar-be-que,"Chokhi Dhani Village Resort, 12 Mile, Tonk Road, Jaipur",['Casual Dining'],"₹1,000",['North Indian'],2.6,7,26.7674854,75.8362399
Tonk Road,Anarkali Food Truck,"Pratap Nagar, Kumbha Marg, Tonk Road, Jaipur",['Food Truck'],₹200,"['North Indian', 'Chinese']",3.0,8,26.7978275,75.81616919999999
Tonk Road,Prabhujee Sweets And Milk Products,"Shop 1, CTS Bus Stand, Sanganer, Tonk Road, Jaipur",['Sweet Shop'],₹200,['Mithai'],3.0,8,26.815634,75.78420799999999
Tonk Road,Hotel Dhruv Restaurant & Bar,"Hotel Dhruv, Near Choudhary Petrol Pump, Sanganer, Tonk Road, Jaipur","['Casual Dining', 'Bar']",₹700,"['North Indian', 'Finger Food']",3.1,9,26.8153918,75.8003643
Tonk Road,GBS Restaurant,"Shop 162/SP 31, RHB, Sector 16, Kumbha Marg, Pratap Nagar, Tonk Road, Jaipur",['Quick Bites'],₹250,"['North Indian', 'Desserts']",3.0,4,26.803066,75.822856
Tonk Road,Kathi Roll Kitchen,"Shop 52, Shopping Center, Ghokhle Marg, Madhyam Marg, Sector 9, Mansarovar, Tonk Road, Jaipur",['Quick Bites'],₹300,['Fast Food'],-,5,26.8488932,75.7641371
Tonk Road,Sujata Ice Cream,"B-29, Kapil Vihar, Pratap Nagar, Sanganer, Tonk Road, Jaipur",['Quick Bites'],₹100,"['Desserts', 'Ice Cream']",3.1,5,26.8028812,75.8090991
Tonk Road,Bharkhadevi Ice Cream,"B-10, Laxmi Mandir Teraha, Near Reghukul Pan Bhandar, Tonk Road, Jaipur","['Dessert Parlor', 'Beverage Shop']",₹200,"['Ice Cream', 'Desserts', 'Beverages']",3.0,4,26.8807497,75.7989327
Tonk Road,Roll King,"1-16, Muktanand Nagar, Durgapura, Gopalpura Road, Tonk Road, Jaipur",['Quick Bites'],₹250,['Rolls'],2.9,No-Votes,26.8629713,75.7921236
Tonk Road,RJ 18 Kababs,"264, Gayatri Nagar B Maharani Farm, Durgapura, Near Tonk Road, Jaipur",['Quick Bites'],₹250,['North Indian'],3.0,8,26.850674,75.79427969999999
Tonk Road,Smoke & Grill,"190/40, Pratap Nagar, Sector 19, Tonk Road, Jaipur",[],₹400,"['Fast Food', 'North Indian']",2.6,6,26.8007216,75.8343502
Tonk Road,Bindola Multicuisine Restaurant,"Chokhi Dhani Resort, 12 Mile, Tonk Road, Jaipur",['Casual Dining'],"₹1,000","['North Indian', 'Chinese', 'Continental']",2.7,5,26.7662832,75.8368514
Tonk Road,Jai Bhagwati Sweets,"B1, Kisan Marg, Barkat Nagar, Tonk Road, Jaipur",['Sweet Shop'],₹250,['Mithai'],3.0,5,26.8739243,75.7940441
Tonk Road,Toll Tax Punjabi Dhaba,"86/SP-88, Sector-8, Shopping Complex, Pratap Nagar Near, Tonk Road, Jaipur",['Casual Dining'],₹350,['North Indian'],2.6,7,26.8010103,75.8194835
Tonk Road,SS Bakers And Cafe,"Shop 4, Plot 68, Vikas Nagar, Sanganer, Tonk Road, Jaipur","['Bakery', 'Quick Bites']",₹400,"['Bakery', 'Fast Food', 'Desserts']",2.8,4,26.959511,75.76941699999999
Tonk Road,Laduram Nanagram Mawa Wale,"Thana Circle, New Sanganer Road, Near Tonk Road, Jaipur",['Sweet Shop'],₹100,"['Mithai', 'Street Food']",-,7,26.818642,75.794642
Tonk Road,Family Fowl,"A-1, Ambedkar Nagar, Love Kush Nagar 1, Near Kartarpura, Tonk Road, Jaipur",['Quick Bites'],₹200,['North Indian'],3.0,5,26.8825252,75.7836398
Tonk Road,Tik Tok Restaurant,"68, 69, Vikash Nagar, Infront Of Chilgadi, Sanganer, Tonk Road, Jaipur",[],₹150,['Fast Food'],2.9,7,26.8217058,75.81104900000001
Tonk Road,Relish Restro Lounge,"Hotel Eurasia, A 15 Mahavir Nagar, Behind Jaipur Hospital, Durgapura, Jaipur",['Quick Bites'],₹600,"['North Indian', 'South Indian', 'Italian', 'Chinese']",2.9,No-Votes,26.8587752,75.7922048
Tonk Road,The Pizzaa 99,"266/33, Baba Properties, Sector ­26, Pratap Nagar, Near Tonk Road, Jaipur",['Quick Bites'],₹250,['Fast Food'],2.9,7,26.8058026,75.84551499999999
Tonk Road,Halka Fulka Cafe,"19-20, Shopping Centre, Lal Kothi, Tonk Road, Jaipur",['Quick Bites'],₹150,"['Fast Food', 'Beverages']",2.8,4,26.8820255,75.7990216
Tonk Road,Omni Ice Cream,"Shop 68 - 69, Muktanand Nagar, Gopalpura Bypass, Tonk Road, Jaipur",[],₹200,['Ice Cream'],2.9,8,26.8638087,75.7894804
Tonk Road,Nawab Sahab Ki Rasoi,"Shop 2, Plot 10, Kidwai Nagar, Imli Wala Phatak, Tonk Road, Jaipur",['Quick Bites'],₹500,"['North Indian', 'Mughlai']",-,5,26.8055374,75.8070951
Tonk Road,Chatni-Roti,"Saganer Puliya, Near Thane Sanganer, Tonk Road, Jaipur",[],₹100,"['North Indian', 'Rajasthani']",3.0,4,26.818581,75.791709
Tonk Road,SRM Food Plaza,"1st Gate, Near Subhodh Girls College, Main 60 Feet Road, Sanganer, Tonk Road, Jaipur",[],₹600,"['Fast Food', 'North Indian']",-,6,26.8202127,75.81393390000001
Tonk Road,Mint Cottage,"Hotel Park Rue, Bilwa, Tonk Road, Jaipur",['Casual Dining'],₹700,"['Chinese', 'North Indian', 'Rajasthani']",3.0,No-Votes,26.7467088,75.856602
Tonk Road,Khandelwal Sweets,"Shop 348, Barkat Nagar, Tonk Road, Jaipur","['Sweet Shop', 'Quick Bites']",₹150,"['Mithai', 'Street Food']",3.0,8,26.8778526,75.79497440000002
Tonk Road,Shree Ganeshyam Bakers,"80/183, Main Market, Bhamasaha Marg, Sector 8, Pratap Nagar, Tonk Road, Jaipur","['Bakery', 'Quick Bites']",₹350,"['Bakery', 'Fast Food']",2.9,No-Votes,26.8067922,75.8608763
Tonk Road,The Sandwich Store,"Gate 3, JECC, Sitapura Industrial Area, Tonk Road, Jaipur",['Quick Bites'],₹300,"['Sandwich', 'Fast Food']",3.1,6,26.7848245,75.8262072
Tonk Road,Choudhary Dhaba,"S-1-62, RIICO Industrial Area, Sitapura, Sanganer, Tonk Road, Jaipur",['Quick Bites'],₹300,['North Indian'],3.0,4,26.7719964,75.85803419999999
Tonk Road,Café Indigo,"The Theme Hotel, Sitabari, Tonk Road, Jaipur",['Café'],₹600,['Cafe'],-,4,26.8283289,75.7939768
Tonk Road,Four Shots,"CD 33, Sarju Enclave, Ramchandrapura, Vidhani, Sitapura, Tonk Road, Jaipur",['Bar'],"₹1,100",['Bar Food'],-,6,26.7607279,75.8433378
Tonk Road,Aapni Thali,"C 4, Devi Chiranjiv Colony, Surya Nagar, Mahesh Nagar, Tonk Road, Jaipur",['Quick Bites'],₹500,['North Indian'],-,4,26.831362,75.7941379
Tonk Road,Punjabi Chatkara Bhojnalya,"Shop 5, Plot 56, Shree Nath Colony, Opposite Airport, Tonk Road, Jaipur",[],₹150,['North Indian'],2.8,No-Votes,26.831362,75.7941379
Tonk Road,Burger Fuel,"P-1, Awadhpuri, Lal Khoti, Tonk Road, Jaipur",['Quick Bites'],₹900,"['Fast Food', 'Beverages']",-,No-Votes,26.8886322,75.8035628
Tonk Road,Yash Hotel,"New Sanganer Road, Near Choradiya Petrol Pump, Sanganer, Jaipur",['Quick Bites'],₹500,"['North Indian', 'South Indian', 'Fast Food', 'Chinese']",-,No-Votes,26.8208056,75.7806797
Tonk Road,Hanuman Dhaba,"Shop-13, Prem Colony, Sanganer, Tonk Road, Jaipur",['Quick Bites'],₹450,['North Indian'],-,6,26.8959159,75.8263831
Tonk Road,Sunimahan Idli Cafe,"H-38, Budhsinghpura, Abhkari Thana, Sanganer, Tonk Road, Jaipur",['Quick Bites'],₹200,['South Indian'],2.9,No-Votes,26.8055374,75.8070951
Tonk Road,Panjabi Mast Cafe And Restaurant,"Shop 22, Ward 31, Haldighati Marg, Pratap Nagar, Tonk Road, Jaipur",['Quick Bites'],₹300,"['North Indian', 'Chinese', 'Fast Food']",-,No-Votes,26.816936,75.8494523
Tonk Road,Anna Ji,"BRG Food Chowk, Gopalpura Bypass, Krishan Vihar, Tonk Road, Jaipur",['Quick Bites'],₹300,"['South Indian', 'Fast Food']",-,No-Votes,26.8689295,75.78379799999999
Tonk Road,The Woods Cafe,"S-53, RIICO Colony India Gate, Tonk Road, Jaipur",['Quick Bites'],₹150,['Chinese'],-,4,26.7871809,75.82208279999999
Tonk Road,Indian Coffee Factory,"G-19, Jaipur Centre, B2 Byepass, Tonk Road, Jaipur",['Café'],₹400,"['Coffee', 'Juices', 'Salad', 'Sandwich', 'Tea', 'Wraps']",2.9,No-Votes,26.839459,75.794742
Tonk Road,Queen's Taste,"94/89, RBH Pratap Nagar, Tonk Road, Jaipur",[],₹300,"['North Indian', 'Chinese']",-,No-Votes,26.8024064,75.8093079
Tonk Road,Radha Govind Juice & Cafe,"Vill Vidhani Goner Road, Sanganer, Tonk Road, Jaipur",['Beverage Shop'],₹100,"['Beverages', 'Juices']",2.9,No-Votes,26.7770081,75.8698332
Tonk Road,iso Express,"Hotel Bella Casa, 1st Floor, Ashram Marg, Tonk Road, Jaipur",[],₹700,"['Modern Indian', 'Italian']",3.0,4,26.8404241,75.7947605
Tonk Road,The Cake Hub,"81/9, Sector 8, Behind BSNL Office, Pratap Nagar, Sanganer, Tonk Road, Jaipur",['Bakery'],₹250,"['Bakery', 'Desserts']",3.0,No-Votes,26.8003722,75.8117559
Tonk Road,Chef Chawla's  Vegeterian Restaurant,"Plot 20-A, Chandan Vihar, Airport Road, Haldighati Marg, Tonk Road, Jaipur",['Quick Bites'],₹250,['North Indian'],-,4,26.9139503,75.80645419999999
Tonk Road,The Old Mirchi Cafe & Restaurant,"314, 80 Feet Road, Mahesh Nagar, Near Bank of Baroda, Tonk Road, Jaipur",['Quick Bites'],₹300,"['North Indian', 'Chinese', 'Fast Food']",-,5,26.831362,75.7941379
Tonk Road,VT Restaurant & Food Zone,"1st Floor, Virendra Tower, Near CTS Bus Stand, Sanganer, Jaipur",['Quick Bites'],₹200,"['North Indian', 'Chinese', 'South Indian']",-,6,44.5588028,-72.57784149999999
Tonk Road,Tandoori Chuski,"2, Kailash Puri Colony, Durgapura, Tonk Road, Jaipur",[],₹100,['Fast Food'],-,No-Votes,26.8566135,75.7954194
Tonk Road,Xcon Nu Vision,"22 B, Vidya Sgar Enclave, Prem Nagar, Sanganer, Near Tonk Road, Jaipur",[],₹200,['North Indian'],-,No-Votes,26.8157729,75.7940313
Tonk Road,Pizza Hub,"P-1, Awadhpuri, Lal Khoti, Tonk Road, Jaipur",[],₹300,"['Pizza', 'Fast Food', 'Street Food']",-,No-Votes,26.8884198,75.80065100000002
Tonk Road,Sona Sweets & Restaurant,"Shop 17, Mathura Vaishya Nagar, Tonk Road, Jaipur","['Quick Bites', 'Sweet Shop']",₹200,"['North Indian', 'Mithai']",2.8,No-Votes,26.8286589,75.7940149
Tonk Road,Arjun Da Dhaba,"38A, Shivpuri, Budisinghpura, Sanganer, Jaipur",['Quick Bites'],₹300,['North Indian'],2.8,No-Votes,26.8068,75.836084
Tonk Road,The Burger Adda,"413, Shoping Market, Near Dwarikapuri Circle, Pratap Nagar, Sector 28, Tonk Road, Jaipur",[],₹400,"['Burger', 'Fast Food']",-,No-Votes,26.8116653,75.802475
Tonk Road,Hari Om Veg Restaurant,"Shyopur Road, Opposite Gaushala, Tonk Road, Jaipur",['Quick Bites'],₹500,['North Indian'],-,5,26.7694133,75.8353029
Tonk Road,Deli Shop - Crowne Plaza Jaipur,"Crowne Plaza, SP 1, Sitapura, RIICO, Tonk Road, Jaipur",['Bakery'],₹800,['Bakery'],2.8,4,26.7793728,75.8280431
Tonk Road,Bikaner Fast Food And Juice Corner,"Shop 23, Sunder Vihar Yogna, Durgapura Tonk Road, Tonk Road, Jaipur",['Quick Bites'],₹250,"['South Indian', 'Fast Food', 'Chinese', 'Street Food', 'Beverages']",-,No-Votes,26.846189,75.7938053
Tonk Road,Noon To Moon,"266 B, Gopalpura Bypass, Muktanand Nagar, Tonk Road, Jaipur",['Casual Dining'],₹600,"['North Indian', 'Fast Food', 'Chinese']",-,No-Votes,26.8802595,75.7576532
Tonk Road,Cafe Hantra Drinks,"Near Jaipur Hospital, Tonk Road, Jaipur",['Beverage Shop'],₹150,['Beverages'],-,4,26.8923934,75.8046456
Tonk Road,Sharma Ji Ka Restaurant,"Shop 380-381, Shakuntalam Chamber, Durgapura, Tonk Road, Jaipur",['Quick Bites'],₹300,"['North Indian', 'Beverages']",2.9,No-Votes,26.8497979,75.7934552
Tonk Road,Desi Dhaba,"94/26, Sector 9, Kumbha Marg, Pratap Nagar, Tonk Road, Jaipur",[],₹250,"['North Indian', 'Chinese', 'Fast Food']",2.9,No-Votes,26.7989569,75.81745099999999
Tonk Road,Cafe Green,"16, Kailashpuri, Gopalpura, Opposite Khandaka Hospital, Tonk Road, Jaipur",['Quick Bites'],₹200,['Fast Food'],-,No-Votes,26.8567165,75.7958326
Tonk Road,Srishti Juice & Shakes,"Plot 97/2, 80 Feet Road, Mahesh Nagar, Tonk Road, Jaipur",['Beverage Shop'],₹100,"['Beverages', 'Juices']",3.0,4,26.881475,75.78052199999999
Tonk Road,New Shankar Misthan Bhandar,"Shop 5/6, Maharani Farm, Durgapura, Tonk Road, Jaipur",['Sweet Shop'],₹300,"['Mithai', 'Street Food']",-,4,26.869773,75.782977
Tonk Road,Navbhog Sweets,"Plot 1, Green Nagar, Dalda Factory Road, Durgapura, Tonk Road, Jaipur","['Quick Bites', 'Sweet Shop']",₹350,"['Mithai', 'North Indian', 'South Indian', 'Chinese']",-,No-Votes,26.8505805,75.7912204
Tonk Road,Cha Cha Gareeb Nawaz Hotel,"Mal pura Gate, Diggi Road, Opposite Eidgaah Masjid, Sanganer, Jaipur",['Quick Bites'],₹500,"['Chinese', 'North Indian']",-,5,26.8094566,75.7787544
Tonk Road,M.J. Bakers & Restaurant,"80/9, Kumbha Marg, Near SBI Bank, Pratap Nagar, Tonk Road, Jaipur","['Bakery', 'Quick Bites']",₹350,"['Mithai', 'Bakery', 'Chinese', 'North Indian']",-,No-Votes,26.7989569,75.81745099999999
Tonk Road,Ashu Hotel,"3D-3E, Opposite Saint Paul School, Durgapura, Near Dalda Factory, Tonk Road, Jaipur",['Casual Dining'],₹800,"['Chinese', 'North Indian']",-,No-Votes,26.850773,75.791705
Tonk Road,Moon Mafiya,"27, Lions Colony Airport, Sanganer, Tonk Road, Jaipur",['Quick Bites'],₹400,['North Indian'],-,No-Votes,26.828036,75.792709
Tonk Road,Hotel Seth Sanwariya & Restaurant,"Shop 4, 5, 6, Plot 1, Van Colony, Opposite PWD Chowk, Sitapura, Sanganer, Tonk Road, Jaipur",['Quick Bites'],₹500,"['North Indian', 'Chinese', 'Fast Food']",-,No-Votes,26.7903646,75.8188796
Tonk Road,Good Morning Cafe,"Plot 160/114, Sector 16, Pratap Nagar, Tonk Road, Jaipur",[],₹150,"['Fast Food', 'Healthy Food']",2.9,No-Votes,26.8050013,75.8284288
Tonk Road,Roll Company,"Shop 72, Gopalpura, Tonk Road, Jaipur",['Quick Bites'],₹200,['Rolls'],2.9,No-Votes,26.8629835,75.7960224
Tonk Road,Shri Shyam Mahaveer Rabdi Bhandar,"Sangane Thana, Shiv Plaza, Sangha Setu Road, Tonk Road, Jaipur",['Quick Bites'],₹300,"['Mithai', 'Rajasthani']",-,No-Votes,26.8187933,75.7951785
Tonk Road,Platinum Restro-Bar,"Near Pratap Nagar, Tonk Road, Jaipur",['Bar'],₹100,['Finger Food'],-,4,26.7976108,75.81347180000002
Tonk Road,Janta Jodhpur Sweet Home,"106, Sheopur Road, Sanganer, Pratap Nagar, Tonk Road, Jaipur",['Sweet Shop'],₹150,['Mithai'],-,4,26.8110946,75.8053549
Tonk Road,Edge Vedge,"Janakpuri 1, Imli Phatak, Near Sethi Hospital, Tonk Phatak, Tonk Road, Jaipur",['Quick Bites'],₹300,"['Fast Food', 'North Indian']",-,No-Votes,26.8900778,75.7908704
Tonk Road,Maikhana Bar,"Hotel Urvashi, Tonk Fatak, Near Over Bridge, Tonk Road, Jaipur",['Bar'],₹800,['Finger Food'],-,No-Votes,26.876797,75.7976631
Tonk Road,TPX The Pizza Box,"413, Shoping Market, Sector 28, Pratap Nagar, Near Dwarikapuri Circle, Tonk Road, Jaipur",[],₹200,"['Pizza', 'Burger']",2.8,No-Votes,26.8024064,75.8093079
Tonk Road,Sweet Delight,"C43, Saini Colony 3rd, Kartarpura, Tonk Road, Jaipur",[],₹200,['Bakery'],-,No-Votes,26.831362,75.7941379
Tonk Road,Fastfood Thikana,"S-112, Adarash Bazar, Barkat Nagar, Tonk Road, Jaipur",['Quick Bites'],₹300,"['South Indian', 'Fast Food', 'Beverages']",2.8,No-Votes,26.8906709,75.80491669999999
Tonk Road,Jai Shanker Bakery & Confectionery Store,"Opposite Post Office, Barkat Nagar, Tonk Road, Jaipur",['Bakery'],₹150,['Bakery'],-,4,26.8789723,75.79312709999999
Tonk Road,Shri Dev Bhojnalaya,"Saipura Road, Saipura, Sanganer, Near Tonk Road, Jaipur",['Bhojanalya'],₹150,['North Indian'],-,No-Votes,26.8627993,75.7958501
Tonk Road,Jay Kalyan Bhojanalya,"Shop 14, 15 Triveni Shopping Center, Gopalpura Bypass, Tonk Road, Jaipur",['Quick Bites'],₹150,['North Indian'],-,4,26.863886,75.776657
Tonk Road,Tarkari Wala's,"5, Opposite Kamal & Company, Dev Nagar, Tonk Road, Jaipur",['Quick Bites'],₹400,['North Indian'],-,No-Votes,26.8839887,75.9004503
Tonk Road,The Dark Kitchen,"80/246, Sector 8, Pratap Nagar, Tonk Road, Jaipur",[],₹400,"['North Indian', 'Chinese']",-,No-Votes,26.7992612,75.8144959
Tonk Road,Shree Shyam Pavitra Bhojnalaya,"Shop 07, Kumud Nagar, Sanganer, Tonk Road, Jaipur",['Quick Bites'],₹250,['North Indian'],-,No-Votes,26.8585204,75.823588
Tonk Road,Pizzawala's,"Sector 28, Pratap Nagar, Near Dwarikapuri Circle, Tonk Road, Jaipur",[],₹200,"['Pizza', 'Burger', 'Beverages']",NEW,No-Votes,26.8024064,75.8093079
Tonk Road,4 Friends Cafe,"59A, Nalanda Vihar, Maharani Farm, Durgapura, Tonk Road, Jaipur",['Quick Bites'],₹150,['Fast Food'],-,No-Votes,26.8535734,75.7837492
Tonk Road,Namkeen Of Pratapgarh,"CGS 1, Nehru Place, Near Bank Of Baroda, Tonk Road, Jaipur",['Quick Bites'],₹100,['Street Food'],-,No-Votes,26.8841101,75.8005999
